     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    20.24577    -1.62953    -1.46183    -1.44463    -1.46183     0.00000     0.00000     0.00000     0.00000     0.00000    -5.99783
    20.44677    -1.63084    -1.47139    -1.44946    -1.47139     0.00000     0.00000     0.00000     0.00000     0.00000    -6.02309
    20.64777    -1.63217    -1.48387    -1.45481    -1.48387     0.00000     0.00000     0.00000     0.00000     0.00000    -6.05471
    20.84777    -1.63338    -1.49637    -1.46001    -1.49637     0.00000     0.00000     0.00000     0.00000     0.00000    -6.08613
    21.04877    -1.63436    -1.50934    -1.46499    -1.50934     0.00000     0.00000     0.00000     0.00000     0.00000    -6.11803
    21.24877    -1.63500    -1.51946    -1.47039    -1.51946     0.00000     0.00000     0.00000     0.00000     0.00000    -6.14431
    21.44977    -1.63529    -1.52366    -1.47528    -1.52366     0.00000     0.00000     0.00000     0.00000     0.00000    -6.15790
    21.64977    -1.63554    -1.52640    -1.47868    -1.52640     0.00000     0.00000     0.00000     0.00000     0.00000    -6.16702
    21.85077    -1.63579    -1.52877    -1.48147    -1.52877     0.00000     0.00000     0.00000     0.00000     0.00000    -6.17479
    22.05177    -1.63603    -1.53126    -1.48423    -1.53126     0.00000     0.00000     0.00000     0.00000     0.00000    -6.18278
    22.25177    -1.63634    -1.53487    -1.48690    -1.53487     0.00000     0.00000     0.00000     0.00000     0.00000    -6.19298
    22.45277    -1.63667    -1.53875    -1.48957    -1.53875     0.00000     0.00000     0.00000     0.00000     0.00000    -6.20375
    22.65277    -1.63703    -1.54183    -1.49156    -1.54183     0.00000     0.00000     0.00000     0.00000     0.00000    -6.21225
    22.85377    -1.63767    -1.54496    -1.49345    -1.54496     0.00000     0.00000     0.00000     0.00000     0.00000    -6.22104
    23.05377    -1.63883    -1.54851    -1.49518    -1.54851     0.00000     0.00000     0.00000     0.00000     0.00000    -6.23102
    23.25477    -1.64015    -1.55194    -1.49636    -1.55194     0.00000     0.00000     0.00000     0.00000     0.00000    -6.24040
    23.45577    -1.64131    -1.55530    -1.49763    -1.55530     0.00000     0.00000     0.00000     0.00000     0.00000    -6.24953
    23.65577    -1.64247    -1.55910    -1.49901    -1.55910     0.00000     0.00000     0.00000     0.00000     0.00000    -6.25968
    23.85677    -1.64369    -1.56281    -1.50023    -1.56281     0.00000     0.00000     0.00000     0.00000     0.00000    -6.26955
    24.05677    -1.64483    -1.56593    -1.50146    -1.56593     0.00000     0.00000     0.00000     0.00000     0.00000    -6.27816
