     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    19.44377    -0.01115    -0.06152    -0.02236    -0.06152     0.00000     0.00000     0.00000     0.00000     0.00000    -0.15655
    19.64477    -0.01215    -0.06060    -0.01853    -0.06060     0.00000     0.00000     0.00000     0.00000     0.00000    -0.15188
    19.84477    -0.00977    -0.05946    -0.02164    -0.05946     0.00000     0.00000     0.00000     0.00000     0.00000    -0.15033
    20.04577    -0.00844    -0.07046    -0.03638    -0.07046     0.00000     0.00000     0.00000     0.00000     0.00000    -0.18574
    20.24577    -0.00670    -0.03904    -0.02422    -0.03904     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10900
    20.44677    -0.00634    -0.05628    -0.02390    -0.05628     0.00000     0.00000     0.00000     0.00000     0.00000    -0.14280
    20.64777    -0.00686    -0.06812    -0.02942    -0.06812     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17252
    20.84777    -0.00529    -0.05654    -0.02244    -0.05654     0.00000     0.00000     0.00000     0.00000     0.00000    -0.14081
    21.04877    -0.00447    -0.07278    -0.02718    -0.07278     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17721
    21.24877    -0.00186    -0.02814    -0.02674    -0.02814     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08488
    21.44977    -0.00110    -0.01372    -0.02202    -0.01372     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05056
    21.64977    -0.00136    -0.01360    -0.01188    -0.01360     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04045
    21.85077    -0.00108    -0.01000    -0.01589    -0.01000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.03696
    22.05177    -0.00135    -0.01485    -0.01168    -0.01485     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04273
    22.25177    -0.00171    -0.02116    -0.01494    -0.02116     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05897
    22.45277    -0.00160    -0.01755    -0.01170    -0.01755     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04839
    22.65277    -0.00199    -0.01312    -0.00813    -0.01312     0.00000     0.00000     0.00000     0.00000     0.00000    -0.03636
    22.85377    -0.00442    -0.01813    -0.01067    -0.01813     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05135
    23.05377    -0.00715    -0.01724    -0.00653    -0.01724     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04816
    23.25477    -0.00605    -0.01700    -0.00529    -0.01700     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04533
    23.45577    -0.00544    -0.01644    -0.00735    -0.01644     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04566
    23.65577    -0.00615    -0.02150    -0.00643    -0.02150     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05558
    23.85677    -0.00605    -0.01551    -0.00574    -0.01551     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04281
    24.05677    -0.00532    -0.01561    -0.00649    -0.01561     0.00000     0.00000     0.00000     0.00000     0.00000    -0.04304
    24.25777    -0.00858    -0.01785    -0.00706    -0.01785     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05134
