#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.9795  -16.1788  -16.1187   -6.7839   -6.7767   -5.0444   -5.0286   -3.4177   -2.6491    6.7388    6.9859    7.4259   12.1704   12.2334   12.3997   12.5320   14.3325   17.1643   17.4040   17.7520   19.3371   19.5780   22.0141   22.5646   24.1243   27.7305   27.7869   28.6721   28.9269   31.0295   31.1813   32.8315   32.8829
  3.0672  -16.4872  -16.4223   -6.2701   -6.2635   -4.6197   -4.6046   -3.8635   -3.0518    6.8722    7.1778    7.6346   11.8646   12.0012   12.2333   12.3174   14.0749   16.8029   17.8446   18.4923   18.8572   19.3760   22.6607   23.1250   24.2412   27.5720   27.8563   28.8629   28.9746   31.6372   31.7753   32.5620   32.7543
  3.1550  -16.7806  -16.7113   -5.7224   -5.7159   -4.2812   -4.1963   -4.1821   -3.4334    6.3651    7.5563    8.2957   11.5881   11.6518   12.1004   12.2568   13.8124   16.1169   18.0177   18.6839   19.2434   19.2478   23.4084   23.6830   24.6333   27.4071   27.8446   28.7871   29.1153   31.4226   32.4456   32.7791   33.1049
  3.2427  -17.0532  -16.9803   -5.1524   -5.1458   -4.6652   -3.7872   -3.7817   -3.7686    5.9059    7.8471    8.9541   11.3524   11.3543   11.8884   12.3520   13.5326   15.3673   17.1541   19.0076   19.6468   19.9793   24.1573   24.2533   25.2233   27.2986   27.7244   28.7343   29.1353   31.0080   32.8000   32.9542   33.9545
  3.3305  -17.3009  -17.2247   -5.0111   -4.5723   -4.5656   -4.1080   -3.3843   -3.3724    5.4951    8.0378    9.5923   11.1089   11.1648   11.6894   12.5395   13.2236   14.5821   16.3200   18.7146   20.6708   20.7094   24.8064   24.8539   25.8504   27.2620   27.6274   28.7269   29.1499   30.6121   32.7558   33.2536   34.5055
  3.4182  -17.5205  -17.4416   -5.3158   -4.3919   -3.9963   -3.9898   -3.0131   -3.0025    5.1330    8.1356   10.1935   10.9139   11.0289   11.5092   12.8090   12.8746   13.7932   15.5574   18.4062   21.2906   21.8550   25.2246   25.4876   26.1647   27.3321   27.9064   28.7795   29.3437   30.2671   32.6021   33.6116   34.1735
  3.5060  -17.7095  -17.6284   -5.5768   -4.6362   -3.4412   -3.4355   -2.6777   -2.6682    4.8200    8.1645   10.7395   10.7651   10.9450   11.3533   12.4828   13.0353   13.1280   14.9002   18.1048   21.8206   23.0708   25.3340   26.0312   26.1117   27.5790   28.7187   28.9000   29.8579   29.9862   32.4648   33.8631   33.9173
  3.5937  -17.8664  -17.7833   -5.7925   -4.8385   -2.9279   -2.9241   -2.3876   -2.3789    4.5566    8.1516   10.6549   10.9089   11.2124   11.2254   12.0640   12.3444   13.4554   14.3656   17.8258   22.2521   24.3425   25.2098   25.7466   26.6490   28.0821   29.0803   29.7902   29.7902   30.6661   32.3595   33.6774   33.7510
  3.6815  -17.9895  -17.9050   -5.9615   -4.9974   -2.4815   -2.4806   -2.1515   -2.1435    4.3446    8.1206   10.5728   10.9114   11.1282   11.5971   11.6581   11.7597   13.7527   13.9538   17.5841   22.5832   24.9921   25.4652   25.6457   27.1122   28.7903   29.2675   29.7421   30.9820   31.6545   32.2824   32.9742   33.6750
  3.7692  -18.0781  -17.9926   -6.0828   -5.1117   -2.1335   -2.1307   -1.9770   -1.9693    4.1873    8.0879   10.5060   10.9373   11.0618   11.3181   11.3215   11.8807   13.6573   13.9884   17.3952   22.8147   24.7830   25.2418   26.9122   27.5756   29.4115   29.5200   29.9166   32.0827   32.2287   32.2380   32.7167   33.7485
  3.8570  -18.1315  -18.0454   -6.1559   -5.1806   -1.9108   -1.9048   -1.8698   -1.8625    4.0897    8.0645   10.4493   10.9663   11.0243   11.0612   11.0919   12.0543   13.4750   14.1392   17.2743   22.9503   24.6392   25.1005   27.8988   28.0152   29.7958   30.0676   30.1675   31.3204   32.1978   32.2415   33.4892   33.7293
  3.9447  -18.1493  -18.0629   -6.1802   -5.2036   -1.8336   -1.8336   -1.8264   -1.8263    4.0564    8.0562   10.4235   10.9787   10.9788   11.0127   11.0128   12.1129   13.4128   14.1911   17.2325   22.9947   24.5885   25.0524   28.2271   28.2271   30.2695   30.2695   30.6737   30.9933   30.9933   32.1875   34.1929   34.1956
