#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.1020  -14.5553  -14.5455   -8.6055   -8.5735   -7.1960   -7.1821   -0.7488   -0.5495    4.1347    4.3066   10.9674   11.8566   12.5610   13.1718   14.5376   15.2636   17.4201   17.4354   17.5662   18.0808   18.5870   19.0518   21.2177   25.6656   26.5525   27.0502   27.0516   27.1740   29.1278   29.7488   29.9299   34.7778
  2.1459  -14.5194  -14.5115   -8.5210   -8.4858   -7.3756   -7.3646   -0.6706   -0.5127    4.1321    4.2571   10.8352   12.0486   12.6259   13.3203   14.4172   15.6586   17.3284   17.3961   17.7264   17.8633   18.3340   18.8816   20.9973   25.8073   26.5934   26.9561   27.0289   27.0481   28.8563   29.8969   29.9443   35.6319
  2.1897  -14.4907  -14.4851   -8.4463   -8.4069   -7.5219   -7.5150   -0.6013   -0.4906    4.1305    4.2109   10.7407   12.2266   12.6591   13.3926   14.3299   16.0482   17.2230   17.3608   17.7266   17.9030   18.1055   18.6990   20.8192   25.9642   26.5586   26.9105   26.9550   27.0074   28.6578   29.9672   29.9885   36.4595
  2.2336  -14.4714  -14.4684   -8.3932   -8.3494   -7.6200   -7.6175   -0.5448   -0.4868    4.1336    4.1723   10.6845   12.3906   12.6388   13.4099   14.2771   16.3968   17.1180   17.2736   17.7119   17.9193   18.0944   18.5045   20.7005   26.1305   26.4475   26.8982   26.9072   26.9887   28.5396   29.9945   30.0286   37.2135
  2.2775  -14.4635  -14.4635   -8.3743   -8.3286   -7.6542   -7.6542   -0.5049   -0.5049    4.1460    4.1460   10.6661   12.5403   12.5403   13.4088   14.2596   16.5644   17.1355   17.1355   17.7889   17.7889   18.2988   18.2988   20.6581   26.2966   26.2966   26.8792   26.9113   26.9795   28.5015   30.0224   30.0224   37.7875
  2.2775  -14.4635  -14.4635   -8.3743   -8.3286   -7.6542   -7.6542   -0.5049   -0.5049    4.1460    4.1460   10.6661   12.5403   12.5403   13.4088   14.2596   16.5644   17.1355   17.1355   17.7889   17.7889   18.2988   18.2988   20.6581   26.2966   26.2966   26.8792   26.9113   26.9795   28.5015   30.0224   30.0224   37.7875
  2.3652  -14.4961  -14.4890   -8.4203   -8.3805   -7.5402   -7.5362   -0.6179   -0.4905    4.1499    4.2165   10.7350   12.1029   12.7923   13.4273   14.3285   16.1991   16.7985   17.5819   17.7895   17.8642   18.0131   18.7420   20.8315   25.9738   26.5406   26.8805   26.9532   27.0732   28.6351   29.8956   30.0709   36.9371
  2.4530  -14.5934  -14.5781   -8.4583   -8.4270   -7.2911   -7.2818   -0.8398   -0.5803    4.2571    4.3705   10.9235   11.4708   12.9718   13.4426   14.5287   15.6291   16.4086   17.4222   17.6619   18.2475   18.2868   19.2257   21.2678   25.7075   26.5791   26.7909   27.1645   27.4208   28.9890   29.6589   30.0996   36.1220
  2.5407  -14.7573  -14.7333   -8.4089   -8.3846   -6.9820   -6.9695   -1.1614   -0.7782    4.4839    4.6179   10.7662   11.1979   13.0691   13.3994   14.8483   15.0314   15.9917   17.0090   17.8059   18.5333   18.6370   19.7430   21.7470   25.5095   26.5992   26.6962   27.4910   27.8952   29.3547   29.5144   30.1045   35.3628
  2.6285  -14.9808  -14.9481   -8.2550   -8.2364   -6.6368   -6.6224   -1.5591   -1.0684    4.8261    4.9508   10.0469   11.5150   13.0823   13.2745   14.4419   15.2732   15.5843   16.6709   18.0359   18.7688   18.9018   20.2868   22.0420   25.2891   26.7079   26.7657   27.9015   28.4264   29.0177   30.0963   30.1799   34.6731
  2.7162  -15.2499  -15.2092   -8.0020   -7.9879   -6.2650   -6.2495   -2.0055   -1.4248    5.2668    5.3514    9.3414   11.8218   13.0191   13.0678   13.8764   15.2134   15.7897   16.4650   18.2841   18.7440   19.3408   20.8493   22.0359   24.9690   26.8905   27.1451   28.3454   28.6748   29.0020   30.1123   30.9545   34.0658
  2.8040  -15.5489  -15.5009   -7.6629   -7.6522   -5.8724   -5.8563   -2.4762   -1.8210    5.7857    5.7987    8.6643   12.0605   12.7974   12.8945   13.3444   14.8871   16.3843   16.4553   18.2545   18.8583   19.7750   21.4218   21.8051   24.5940   27.1824   27.6734   28.3461   28.7237   29.6247   30.2451   31.7949   33.5546
  2.8917  -15.8626  -15.8083   -7.2523   -7.2438   -5.4637   -5.4477   -2.9519   -2.2347    6.2694    6.3642    8.0240   12.1936   12.4891   12.7235   12.8538   14.5982   16.6881   17.0431   17.9013   19.1344   19.9551   21.6731   21.9959   24.2723   27.4879   28.0466   28.2186   28.9134   30.3015   30.6133   32.6461   33.1545
